"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 24 20:29:22 GMT 2025","Fri Jan 24 20:29:23 GMT 2025","1072","tests","test_user","TestUser","","","test_get_user_as_authed","Authorized user can get his user info by ID"
"passed","Fri Jan 24 20:28:55 GMT 2025","Fri Jan 24 20:28:56 GMT 2025","949","tests","test_user","TestUser","","","test_create_user_with_missing_required_field[email]","Unable to create user if any of the required fields are missing"
"passed","Fri Jan 24 20:29:11 GMT 2025","Fri Jan 24 20:29:12 GMT 2025","1095","tests","test_user","TestUser","","","test_edit_user_with_too_short_name[username]","Field values cannot be changed to value that is one symbol long"
"passed","Fri Jan 24 20:29:06 GMT 2025","Fri Jan 24 20:29:08 GMT 2025","2036","tests","test_user","TestUser","","","test_edit_another_user","Authorized user can not edit another user"
"passed","Fri Jan 24 20:28:36 GMT 2025","Fri Jan 24 20:28:37 GMT 2025","1322","tests","test_user","TestUser","","","test_create_user","Can create (register) a new user"
"passed","Fri Jan 24 20:28:50 GMT 2025","Fri Jan 24 20:28:51 GMT 2025","962","tests","test_user","TestUser","","","test_create_user_with_empty_required_field[password]","Unable to create user if any of required fields are empty"
"passed","Fri Jan 24 20:28:51 GMT 2025","Fri Jan 24 20:28:52 GMT 2025","950","tests","test_user","TestUser","","","test_create_user_with_missing_required_field[username]","Unable to create user if any of the required fields are missing"
"passed","Fri Jan 24 20:28:38 GMT 2025","Fri Jan 24 20:28:40 GMT 2025","1517","tests","test_user","TestUser","","","test_create_user_with_incorrect_email_format[testmail.com]","Unable to create user with incorrect email format"
"passed","Fri Jan 24 20:29:34 GMT 2025","Fri Jan 24 20:29:36 GMT 2025","2037","tests","test_user","TestUser","","","test_delete_another_user","Authorized user can not delete another user"
"passed","Fri Jan 24 20:29:02 GMT 2025","Fri Jan 24 20:29:03 GMT 2025","1079","tests","test_user","TestUser","","","test_edit_user_as_not_authed","Unauthorized user can not edit a user info by ID"
"passed","Fri Jan 24 20:28:42 GMT 2025","Fri Jan 24 20:28:43 GMT 2025","1258","tests","test_user","TestUser","","","test_create_user_with_incorrect_email_format[test@mailcom]","Unable to create user with incorrect email format"
"passed","Fri Jan 24 20:29:43 GMT 2025","Fri Jan 24 20:29:44 GMT 2025","436","tests","test_user","TestUser","","","test_login_with_empty_fields[email]","Cannot login with empty required fields"
"passed","Fri Jan 24 20:28:41 GMT 2025","Fri Jan 24 20:28:42 GMT 2025","958","tests","test_user","TestUser","","","test_create_user_with_incorrect_email_format[test@mail.]","Unable to create user with incorrect email format"
"passed","Fri Jan 24 20:28:58 GMT 2025","Fri Jan 24 20:29:00 GMT 2025","2066","tests","test_user","TestUser","","","test_edit_just_created_user","Can edit all data of the newly created user"
"passed","Fri Jan 24 20:28:45 GMT 2025","Fri Jan 24 20:28:46 GMT 2025","1243","tests","test_user","TestUser","","","test_create_user_with_too_long_name","Unable to create user with user name that is more then 250 symbols long"
"passed","Fri Jan 24 20:28:47 GMT 2025","Fri Jan 24 20:28:48 GMT 2025","957","tests","test_user","TestUser","","","test_create_user_with_empty_required_field[firstName]","Unable to create user if any of required fields are empty"
"passed","Fri Jan 24 20:29:46 GMT 2025","Fri Jan 24 20:29:47 GMT 2025","905","tests","test_user","TestUser","","","test_login_with_wrong_credentials","Cannot login with wrong email or password"
"passed","Fri Jan 24 20:29:14 GMT 2025","Fri Jan 24 20:29:15 GMT 2025","1076","tests","test_user","TestUser","","","test_edit_user_with_too_short_name[firstName]","Field values cannot be changed to value that is one symbol long"
"passed","Fri Jan 24 20:28:40 GMT 2025","Fri Jan 24 20:28:41 GMT 2025","950","tests","test_user","TestUser","","","test_create_user_with_incorrect_email_format[test @mail.com]","Unable to create user with incorrect email format"
"passed","Fri Jan 24 20:28:48 GMT 2025","Fri Jan 24 20:28:49 GMT 2025","943","tests","test_user","TestUser","","","test_create_user_with_empty_required_field[lastName]","Unable to create user if any of required fields are empty"
"passed","Fri Jan 24 20:28:49 GMT 2025","Fri Jan 24 20:28:50 GMT 2025","1215","tests","test_user","TestUser","","","test_create_user_with_empty_required_field[email]","Unable to create user if any of required fields are empty"
"passed","Fri Jan 24 20:28:43 GMT 2025","Fri Jan 24 20:28:44 GMT 2025","1100","tests","test_user","TestUser","","","test_create_user_with_incorrect_email_format[@@mail.com]","Unable to create user with incorrect email format"
"passed","Fri Jan 24 20:28:52 GMT 2025","Fri Jan 24 20:28:53 GMT 2025","950","tests","test_user","TestUser","","","test_create_user_with_missing_required_field[firstName]","Unable to create user if any of the required fields are missing"
"passed","Fri Jan 24 20:29:27 GMT 2025","Fri Jan 24 20:29:28 GMT 2025","1071","tests","test_user","TestUser","","","test_get_user_as_not_authed","Unauthorized user can not get a user info by ID except for the user name"
"passed","Fri Jan 24 20:29:18 GMT 2025","Fri Jan 24 20:29:19 GMT 2025","1095","tests","test_user","TestUser","","","test_edit_user_with_too_short_name[lastName]","Field values cannot be changed to value that is one symbol long"
"passed","Fri Jan 24 20:29:42 GMT 2025","Fri Jan 24 20:29:43 GMT 2025","569","tests","test_user","TestUser","","","test_is_user_not_authed[no token]","User can not be authorized w/o sending auth cookie or token"
"passed","Fri Jan 24 20:28:37 GMT 2025","Fri Jan 24 20:28:38 GMT 2025","1267","tests","test_user","TestUser","","","test_create_user_with_existing_email","Can not create user with already registered email"
"passed","Fri Jan 24 20:28:53 GMT 2025","Fri Jan 24 20:28:55 GMT 2025","1389","tests","test_user","TestUser","","","test_create_user_with_missing_required_field[lastName]","Unable to create user if any of the required fields are missing"
"passed","Fri Jan 24 20:29:40 GMT 2025","Fri Jan 24 20:29:41 GMT 2025","571","tests","test_user","TestUser","","","test_is_user_authed","User can be authorized after login"
"passed","Fri Jan 24 20:29:25 GMT 2025","Fri Jan 24 20:29:26 GMT 2025","1095","tests","test_user","TestUser","","","test_get_another_user","Authorized user can not get another user info by ID except for the user name"
"passed","Fri Jan 24 20:28:56 GMT 2025","Fri Jan 24 20:28:57 GMT 2025","968","tests","test_user","TestUser","","","test_create_user_with_missing_required_field[password]","Unable to create user if any of the required fields are missing"
"passed","Fri Jan 24 20:28:46 GMT 2025","Fri Jan 24 20:28:47 GMT 2025","952","tests","test_user","TestUser","","","test_create_user_with_empty_required_field[username]","Unable to create user if any of required fields are empty"
"passed","Fri Jan 24 20:29:37 GMT 2025","Fri Jan 24 20:29:38 GMT 2025","1077","tests","test_user","TestUser","","","test_delete_user_that_cannot_be_deleted","Unable to delete a user whose data is protected from deletion"
"passed","Fri Jan 24 20:29:45 GMT 2025","Fri Jan 24 20:29:46 GMT 2025","440","tests","test_user","TestUser","","","test_login_with_empty_fields[all fields]","Cannot login with empty required fields"
"passed","Fri Jan 24 20:29:44 GMT 2025","Fri Jan 24 20:29:45 GMT 2025","454","tests","test_user","TestUser","","","test_login_with_empty_fields[password]","Cannot login with empty required fields"
"passed","Fri Jan 24 20:29:41 GMT 2025","Fri Jan 24 20:29:42 GMT 2025","579","tests","test_user","TestUser","","","test_is_user_not_authed[no cookie]","User can not be authorized w/o sending auth cookie or token"
"passed","Fri Jan 24 20:28:44 GMT 2025","Fri Jan 24 20:28:45 GMT 2025","1145","tests","test_user","TestUser","","","test_create_user_with_too_short_name","Unable to create user with user name that is one symbol long"
"passed","Fri Jan 24 20:29:30 GMT 2025","Fri Jan 24 20:29:32 GMT 2025","2020","tests","test_user","TestUser","","","test_delete_user","Can delete the just created user"
"passed","Fri Jan 24 20:29:39 GMT 2025","Fri Jan 24 20:29:40 GMT 2025","463","tests","test_user","TestUser","","","test_login_user","Can login with email and password"
